samples,ASV_ID,abundance
FLD0302_19_07_2011_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.000706026
FLD0302_19_07_2011_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.054510043
FLD0302_19_07_2011_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.00017042
FLD0302_19_07_2011_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.001241631
FLD0302_19_07_2011_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.070602556
FLD0302_19_07_2011_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0302_19_07_2011_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00017042
FLD0302_19_07_2011_2,Unknown_ASV,0.798149726
FLD0303_09_08_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.049575805
FLD0303_09_08_2011_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.008525379
FLD0303_09_08_2011_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.13238192
FLD0303_09_08_2011_1,Uncultured cyanophage clone BwC24 (ASV_6),0.024953847
FLD0303_09_08_2011_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.186998278
FLD0303_09_08_2011_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.081250389
FLD0303_09_08_2011_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.000850464
FLD0303_09_08_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.009417329
FLD0303_09_08_2011_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000746749
FLD0303_09_08_2011_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.006845195
FLD0303_09_08_2011_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.066916966
FLD0303_09_08_2011_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.053060632
FLD0303_09_08_2011_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.006990396
FLD0303_09_08_2011_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.016656641
FLD0303_09_08_2011_1,Synechococcus phage S-LKM3 (ASV_20),0.009168413
FLD0303_09_08_2011_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.193656786
FLD0303_09_08_2011_1,Unknown_ASV,0.152004812
FLD0304_09_08_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.087092104
FLD0304_09_08_2011_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.010635928
FLD0304_09_08_2011_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.138684709
FLD0304_09_08_2011_2,Uncultured cyanophage clone BwC24 (ASV_6),0.045550729
FLD0304_09_08_2011_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.118164606
FLD0304_09_08_2011_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.070859784
FLD0304_09_08_2011_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.00080744
FLD0304_09_08_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.01450607
FLD0304_09_08_2011_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.001503508
FLD0304_09_08_2011_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.005067379
FLD0304_09_08_2011_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.072502506
FLD0304_09_08_2011_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.070609199
FLD0304_09_08_2011_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.003536029
FLD0304_09_08_2011_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.018404054
FLD0304_09_08_2011_2,Synechococcus phage S-LKM3 (ASV_20),0.007127743
FLD0304_09_08_2011_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.179001002
FLD0304_09_08_2011_2,Unknown_ASV,0.15594721
FLD0305_23_08_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.068491507
FLD0305_23_08_2011_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.050065989
FLD0305_23_08_2011_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.150986408
FLD0305_23_08_2011_1,Uncultured cyanophage clone BwC24 (ASV_6),0.039867679
FLD0305_23_08_2011_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.304543818
FLD0305_23_08_2011_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.006838867
FLD0305_23_08_2011_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0305_23_08_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.009666969
FLD0305_23_08_2011_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.002005382
FLD0305_23_08_2011_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.01021545
FLD0305_23_08_2011_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.008192928
FLD0305_23_08_2011_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.038239377
FLD0305_23_08_2011_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.187888864
FLD0305_23_08_2011_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.00999263
FLD0305_23_08_2011_1,Synechococcus phage S-LKM3 (ASV_20),0.001714002
FLD0305_23_08_2011_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.015768815
FLD0305_23_08_2011_1,Unknown_ASV,0.095521314
FLD0306_23_08_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.065457534
FLD0306_23_08_2011_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.101024387
FLD0306_23_08_2011_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.111535815
FLD0306_23_08_2011_2,Uncultured cyanophage clone BwC24 (ASV_6),0.031629845
FLD0306_23_08_2011_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.296135617
FLD0306_23_08_2011_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.00464414
FLD0306_23_08_2011_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.000267564
FLD0306_23_08_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.008810488
FLD0306_23_08_2011_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.002006727
FLD0306_23_08_2011_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.007109548
FLD0306_23_08_2011_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.006230411
FLD0306_23_08_2011_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.035738858
FLD0306_23_08_2011_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.143299442
FLD0306_23_08_2011_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.02048773
FLD0306_23_08_2011_2,Synechococcus phage S-LKM3 (ASV_20),0.002083174
FLD0306_23_08_2011_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.009785185
FLD0306_23_08_2011_2,Unknown_ASV,0.153753536
FLD0307_12_09_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.32781783
FLD0307_12_09_2011_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.00813034
FLD0307_12_09_2011_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.210690126
FLD0307_12_09_2011_1,Uncultured cyanophage clone BwC24 (ASV_6),0.153174326
FLD0307_12_09_2011_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.042112618
FLD0307_12_09_2011_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.001365643
FLD0307_12_09_2011_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.001302125
FLD0307_12_09_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.024168705
FLD0307_12_09_2011_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.001524439
FLD0307_12_09_2011_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.010385238
FLD0307_12_09_2011_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.001333884
FLD0307_12_09_2011_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.027757487
FLD0307_12_09_2011_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.084511068
FLD0307_12_09_2011_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.021278623
FLD0307_12_09_2011_1,Synechococcus phage S-LKM3 (ASV_20),0.002540731
FLD0307_12_09_2011_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.001587957
FLD0307_12_09_2011_1,Unknown_ASV,0.080318862
FLD0308_12_09_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.20557328
FLD0308_12_09_2011_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.029271993
FLD0308_12_09_2011_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.155105866
FLD0308_12_09_2011_2,Uncultured cyanophage clone BwC24 (ASV_6),0.108185895
FLD0308_12_09_2011_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.095267843
FLD0308_12_09_2011_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.00207492
FLD0308_12_09_2011_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.000267732
FLD0308_12_09_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.017536423
FLD0308_12_09_2011_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.003034292
FLD0308_12_09_2011_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.010709266
FLD0308_12_09_2011_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002119542
FLD0308_12_09_2011_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.031770822
FLD0308_12_09_2011_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.185716517
FLD0308_12_09_2011_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.042747819
FLD0308_12_09_2011_2,Synechococcus phage S-LKM3 (ASV_20),0.003011981
FLD0308_12_09_2011_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.004328328
FLD0308_12_09_2011_2,Unknown_ASV,0.103277482
FLD0309_12_10_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.438976378
FLD0309_12_10_2011_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002967446
FLD0309_12_10_2011_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.051680574
FLD0309_12_10_2011_1,Uncultured cyanophage clone BwC24 (ASV_6),0.19085674
FLD0309_12_10_2011_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.010782701
FLD0309_12_10_2011_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000352568
FLD0309_12_10_2011_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.108120813
FLD0309_12_10_2011_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.014514044
FLD0309_12_10_2011_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000734516
FLD0309_12_10_2011_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.00270302
FLD0309_12_10_2011_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000411329
FLD0309_12_10_2011_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.004260195
FLD0309_12_10_2011_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.025179222
FLD0309_12_10_2011_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.076037137
FLD0309_12_10_2011_1,Synechococcus phage S-LKM3 (ASV_20),0.000323187
FLD0309_12_10_2011_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000176284
FLD0309_12_10_2011_1,Unknown_ASV,0.071923845
FLD0310_12_10_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.410393289
FLD0310_12_10_2011_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.008334241
FLD0310_12_10_2011_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.042733413
FLD0310_12_10_2011_2,Uncultured cyanophage clone BwC24 (ASV_6),0.158187166
FLD0310_12_10_2011_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.013917638
FLD0310_12_10_2011_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000354069
FLD0310_12_10_2011_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.101999128
FLD0310_12_10_2011_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.017349384
FLD0310_12_10_2011_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000435777
FLD0310_12_10_2011_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.002124414
FLD0310_12_10_2011_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000571958
FLD0310_12_10_2011_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.005556161
FLD0310_12_10_2011_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.039029306
FLD0310_12_10_2011_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.113656172
FLD0310_12_10_2011_2,Synechococcus phage S-LKM3 (ASV_20),0.000354069
FLD0310_12_10_2011_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000354069
FLD0310_12_10_2011_2,Unknown_ASV,0.084649744
FLD0311_24_04_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.228197173
FLD0311_24_04_2012_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.025508445
FLD0311_24_04_2012_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.076525336
FLD0311_24_04_2012_1,Uncultured cyanophage clone BwC24 (ASV_6),0.09445019
FLD0311_24_04_2012_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.037917959
FLD0311_24_04_2012_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.01068597
FLD0311_24_04_2012_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.048948638
FLD0311_24_04_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.012754223
FLD0311_24_04_2012_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.031368494
FLD0311_24_04_2012_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.008617718
FLD0311_24_04_2012_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.033092037
FLD0311_24_04_2012_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.085487763
FLD0311_24_04_2012_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.039986212
FLD0311_24_04_2012_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0311_24_04_2012_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0311_24_04_2012_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.004481213
FLD0311_24_04_2012_1,Unknown_ASV,0.261978628
FLD0312_07_06_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.151518656
FLD0312_07_06_2012_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.00127197
FLD0312_07_06_2012_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.016265803
FLD0312_07_06_2012_1,Uncultured cyanophage clone BwC24 (ASV_6),0.038968548
FLD0312_07_06_2012_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.007747456
FLD0312_07_06_2012_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000154178
FLD0312_07_06_2012_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.002274129
FLD0312_07_06_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.029640765
FLD0312_07_06_2012_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.00127197
FLD0312_07_06_2012_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.002119951
FLD0312_07_06_2012_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.004779525
FLD0312_07_06_2012_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002042862
FLD0312_07_06_2012_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.014338575
FLD0312_07_06_2012_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.001580327
FLD0312_07_06_2012_1,Synechococcus phage S-LKM3 (ASV_20),0
FLD0312_07_06_2012_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00042399
FLD0312_07_06_2012_1,Unknown_ASV,0.725601295
FLD0313_07_06_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.119558155
FLD0313_07_06_2012_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001638557
FLD0313_07_06_2012_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.009887844
FLD0313_07_06_2012_2,Uncultured cyanophage clone BwC24 (ASV_6),0.027657711
FLD0313_07_06_2012_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006356471
FLD0313_07_06_2012_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000339012
FLD0313_07_06_2012_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.001525553
FLD0313_07_06_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.021103483
FLD0313_07_06_2012_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.001045286
FLD0313_07_06_2012_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0
FLD0313_07_06_2012_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002909851
FLD0313_07_06_2012_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.001779812
FLD0313_07_06_2012_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.01293895
FLD0313_07_06_2012_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0313_07_06_2012_2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0313_07_06_2012_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000310761
FLD0313_07_06_2012_2,Unknown_ASV,0.792948555
FLD0314_20_07_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.022006225
FLD0314_20_07_2012_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.100966527
FLD0314_20_07_2012_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.019821984
FLD0314_20_07_2012_1,Uncultured cyanophage clone BwC24 (ASV_6),0.010557163
FLD0314_20_07_2012_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.09364932
FLD0314_20_07_2012_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.085349205
FLD0314_20_07_2012_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.052294363
FLD0314_20_07_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.004004441
FLD0314_20_07_2012_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.000600666
FLD0314_20_07_2012_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.008482135
FLD0314_20_07_2012_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.087515244
FLD0314_20_07_2012_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.034092357
FLD0314_20_07_2012_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.004495895
FLD0314_20_07_2012_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.072298367
FLD0314_20_07_2012_1,Synechococcus phage S-LKM3 (ASV_20),0.000309434
FLD0314_20_07_2012_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.2903766
FLD0314_20_07_2012_1,Unknown_ASV,0.113180072
FLD0315_20_07_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.007818005
FLD0315_20_07_2012_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.014109318
FLD0315_20_07_2012_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.008673623
FLD0315_20_07_2012_2,Uncultured cyanophage clone BwC24 (ASV_6),0.003388921
FLD0315_20_07_2012_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.193000705
FLD0315_20_07_2012_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.104033151
FLD0315_20_07_2012_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.019729557
FLD0315_20_07_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.00132537
FLD0315_20_07_2012_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.00031876
FLD0315_20_07_2012_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.016558736
FLD0315_20_07_2012_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.09094722
FLD0315_20_07_2012_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.026540952
FLD0315_20_07_2012_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.006593296
FLD0315_20_07_2012_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.096684897
FLD0315_20_07_2012_2,Synechococcus phage S-LKM3 (ASV_20),0.001543469
FLD0315_20_07_2012_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.221873637
FLD0315_20_07_2012_2,Unknown_ASV,0.186860383
FLD0316_14_08_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.049764627
FLD0316_14_08_2012_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.037455931
FLD0316_14_08_2012_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.034419515
FLD0316_14_08_2012_1,Uncultured cyanophage clone BwC24 (ASV_6),0.016078743
FLD0316_14_08_2012_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.1648224
FLD0316_14_08_2012_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.003443989
FLD0316_14_08_2012_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.01283854
FLD0316_14_08_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.010413483
FLD0316_14_08_2012_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004748222
FLD0316_14_08_2012_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.040268183
FLD0316_14_08_2012_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002037864
FLD0316_14_08_2012_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.027368507
FLD0316_14_08_2012_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.091112877
FLD0316_14_08_2012_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.074422775
FLD0316_14_08_2012_1,Synechococcus phage S-LKM3 (ASV_20),0.003749669
FLD0316_14_08_2012_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00641927
FLD0316_14_08_2012_1,Unknown_ASV,0.420635406
FLD0317_14_08_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.022006657
FLD0317_14_08_2012_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.022729434
FLD0317_14_08_2012_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.018145506
FLD0317_14_08_2012_2,Uncultured cyanophage clone BwC24 (ASV_6),0.006638136
FLD0317_14_08_2012_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.177898241
FLD0317_14_08_2012_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.005420827
FLD0317_14_08_2012_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.006581075
FLD0317_14_08_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.004032335
FLD0317_14_08_2012_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004450785
FLD0317_14_08_2012_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.035473134
FLD0317_14_08_2012_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.00171184
FLD0317_14_08_2012_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.015520685
FLD0317_14_08_2012_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.158896814
FLD0317_14_08_2012_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0.064745602
FLD0317_14_08_2012_2,Synechococcus phage S-LKM3 (ASV_20),0.014360437
FLD0317_14_08_2012_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.008901569
FLD0317_14_08_2012_2,Unknown_ASV,0.432486923
FLD0318_17_09_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.062845022
FLD0318_17_09_2012_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.035487994
FLD0318_17_09_2012_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.046800642
FLD0318_17_09_2012_1,Uncultured cyanophage clone BwC24 (ASV_6),0.019144481
FLD0318_17_09_2012_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.063905583
FLD0318_17_09_2012_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000870204
FLD0318_17_09_2012_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.004133467
FLD0318_17_09_2012_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.006961629
FLD0318_17_09_2012_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.17300737
FLD0318_17_09_2012_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.046120795
FLD0318_17_09_2012_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000788622
FLD0318_17_09_2012_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.009082751
FLD0318_17_09_2012_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.164794822
FLD0318_17_09_2012_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0.026024529
FLD0318_17_09_2012_1,Synechococcus phage S-LKM3 (ASV_20),0.004051886
FLD0318_17_09_2012_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.002909744
FLD0318_17_09_2012_1,Unknown_ASV,0.333070459
FLD0319_17_09_2012_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.112944391
FLD0319_17_09_2012_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.028146231
FLD0319_17_09_2012_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.046263345
FLD0319_17_09_2012_2,Uncultured cyanophage clone BwC24 (ASV_6),0.023473166
FLD0319_17_09_2012_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.055645422
FLD0319_17_09_2012_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.001042453
